customer_id,age,annual_income,loan_amount,interest_rate,credit_score,dti_ratio,utilization_rate,employment_length_years,grade,purpose,home_ownership,region,loan_status,default_flag
C100807,49,73186,3976,6.98,712,14.7,25.8,8,A,home_improvement,OWN,Atlantic,Current,0
C100808,57,90889,23184,11.02,578,30.4,52.0,9,C,credit_card,MORTGAGE,Ontario,Current,0
C100809,31,83926,12728,15.8,567,14.2,71.1,2,G,medical,RENT,Prairies,Current,0
C100810,31,49131,24107,7.25,747,18.6,52.7,2,A,debt_consolidation,MORTGAGE,Prairies,Current,0
C100811,25,32704,25758,5.27,664,29.5,59.3,10,A,debt_consolidation,OTHER,Ontario,Charged Off,1
C100812,67,72342,13665,18.28,627,24.2,100.0,7,G,medical,RENT,Ontario,Current,0
C100813,61,76553,22132,8.87,730,16.2,56.6,1,C,medical,MORTGAGE,Ontario,Current,0
C100814,26,97803,13372,6.45,731,6.8,65.8,9,A,home_improvement,RENT,Ontario,Current,0
C100815,32,39287,5079,19.06,445,30.1,63.7,1,F,debt_consolidation,RENT,Prairies,Charged Off,1
C100816,42,39819,18863,16.15,544,17.1,43.1,3,F,vacation,MORTGAGE,Atlantic,Charged Off,1
C100817,62,73641,14704,9.45,784,17.3,35.3,11,C,small_business,RENT,Ontario,Current,0
C100818,59,57987,14919,11.72,628,10.9,66.8,3,D,home_improvement,OWN,Ontario,Current,0
C100819,62,25627,31827,6.24,593,27.4,64.2,1,B,debt_consolidation,MORTGAGE,Ontario,Current,0
C100820,59,70884,7319,7.74,792,23.1,47.6,15,A,credit_card,RENT,Ontario,Current,0
C100821,50,26015,20680,10.38,681,17.8,45.7,3,C,major_purchase,MORTGAGE,Ontario,Current,0
C100822,34,39130,11036,6.74,763,8.4,36.0,8,B,major_purchase,MORTGAGE,Ontario,Current,0
C100823,49,110002,24358,10.78,673,30.3,47.0,13,D,credit_card,MORTGAGE,Atlantic,Current,0
C100824,44,136107,20089,14.02,661,18.4,64.3,15,E,credit_card,MORTGAGE,Atlantic,Current,0
C100825,65,34647,20655,7.12,744,7.3,59.5,12,A,home_improvement,OWN,Prairies,Current,0
C100826,42,51626,11386,8.62,718,5.7,28.4,5,C,credit_card,RENT,West,Current,0
C100827,56,61034,12641,9.34,827,12.0,51.1,13,B,credit_card,RENT,Ontario,Current,0
C100828,29,133459,24491,15.89,667,12.3,39.0,0,F,debt_consolidation,RENT,Ontario,Current,0
C100829,53,47964,30396,6.88,615,12.1,63.5,5,B,debt_consolidation,RENT,Ontario,Current,0
C100830,42,48310,21362,11.44,683,24.7,46.0,3,D,small_business,MORTGAGE,Atlantic,Current,0
C100831,41,120202,11718,12.1,743,15.4,72.6,8,C,debt_consolidation,RENT,West,Current,0
C100832,56,50582,20373,6.33,768,19.0,34.8,14,B,debt_consolidation,MORTGAGE,Prairies,Current,0
C100833,43,82867,34992,11.12,635,14.4,56.6,12,D,medical,MORTGAGE,Atlantic,Current,0
C100834,23,30800,18717,13.14,722,20.0,57.1,15,D,home_improvement,OWN,Atlantic,Current,0
C100835,39,55434,28233,10.26,731,31.4,29.7,2,C,debt_consolidation,MORTGAGE,Prairies,Current,0
C100836,66,28373,12818,11.05,799,17.1,38.4,12,D,debt_consolidation,OWN,West,Current,0
C100837,65,37237,17705,19.16,551,26.7,55.6,11,G,small_business,OWN,Prairies,Charged Off,1
C100838,49,87347,22337,11.21,652,7.0,42.8,7,C,credit_card,RENT,Ontario,Current,0
C100839,50,58545,20781,10.4,663,28.6,43.2,1,C,credit_card,MORTGAGE,Ontario,Current,0
C100840,33,51865,12635,5.27,697,11.7,68.3,1,A,credit_card,RENT,Prairies,Current,0
C100841,57,42747,12333,13.45,587,28.4,46.6,14,E,debt_consolidation,MORTGAGE,Prairies,Current,0
C100842,49,54215,24918,10.34,528,17.1,72.5,4,C,small_business,MORTGAGE,Ontario,Current,0
C100843,22,68562,26341,8.43,656,22.3,57.3,10,C,debt_consolidation,RENT,Ontario,Current,0
C100844,65,93182,28585,7.59,744,19.7,19.2,15,A,credit_card,RENT,Ontario,Current,0
C100845,61,25000,30628,18.04,587,19.3,66.8,7,F,debt_consolidation,RENT,Prairies,Current,0
C100846,24,41180,18942,7.72,808,24.1,13.6,3,B,debt_consolidation,MORTGAGE,Prairies,Current,0
C100847,40,64318,15822,12.43,659,14.2,62.7,7,D,debt_consolidation,MORTGAGE,Prairies,Current,0
C100848,55,57269,27457,7.42,795,20.4,31.0,3,A,major_purchase,RENT,Atlantic,Current,0
C100849,55,71791,22991,20.35,606,21.3,56.0,2,G,debt_consolidation,RENT,Prairies,Charged Off,1
C100850,28,67534,11123,7.87,769,17.4,19.0,12,A,debt_consolidation,RENT,Ontario,Current,0
C100851,22,52199,10765,5.92,717,13.3,48.8,5,B,debt_consolidation,MORTGAGE,Ontario,Current,0
C100852,67,47236,21444,13.62,711,21.3,63.8,10,E,small_business,RENT,Atlantic,Charged Off,1
C100853,63,53612,16759,16.6,617,15.0,40.4,11,F,credit_card,RENT,Prairies,Charged Off,1
C100854,55,100402,17815,7.41,729,18.2,34.7,8,B,medical,OWN,Prairies,Current,0
C100855,52,43071,25508,12.14,700,18.3,56.2,8,C,home_improvement,MORTGAGE,Ontario,Current,0
C100856,53,58206,23313,13.96,642,15.7,61.5,2,D,credit_card,MORTGAGE,West,Current,0
C100857,42,65023,27309,15.02,636,22.1,9.5,8,F,home_improvement,MORTGAGE,Ontario,Current,0
C100858,53,120832,4479,7.81,825,17.4,73.9,12,B,debt_consolidation,MORTGAGE,Prairies,Current,0
C100859,35,52306,19774,9.1,665,13.7,60.4,3,C,medical,MORTGAGE,Atlantic,Current,0
C100860,24,92177,22863,11.77,681,18.6,62.1,3,D,medical,RENT,Ontario,Current,0
C100861,35,104234,7314,11.73,727,12.5,43.2,11,D,debt_consolidation,RENT,West,Current,0
C100862,34,58181,13416,15.15,699,37.4,14.7,15,E,home_improvement,OTHER,Ontario,Charged Off,1
C100863,35,54458,12117,8.93,681,25.4,61.7,6,C,debt_consolidation,OWN,Ontario,Current,0
C100864,43,51633,18152,5.0,593,16.9,46.7,13,A,credit_card,MORTGAGE,Ontario,Current,0
C100865,27,53363,29395,14.07,642,30.7,62.6,2,F,small_business,RENT,West,Current,0
C100866,40,87940,32158,12.77,514,7.1,59.6,9,E,medical,RENT,West,Current,0
C100867,42,66433,12300,13.21,717,3.1,50.9,15,E,debt_consolidation,RENT,Ontario,Current,0
C100868,29,66561,21686,6.22,733,12.2,31.3,7,A,home_improvement,OWN,Prairies,Current,0
C100869,42,36086,21912,6.7,757,6.9,58.8,8,B,home_improvement,MORTGAGE,Atlantic,Current,0
C100870,52,38740,20713,10.55,608,17.8,34.3,2,D,debt_consolidation,MORTGAGE,Prairies,Current,0
C100871,40,157086,20793,5.0,639,16.4,93.5,8,A,home_improvement,OWN,Ontario,Current,0
C100872,21,55270,20126,16.66,606,30.4,96.1,9,G,home_improvement,RENT,West,Late (31-120 days),1
C100873,54,42250,29813,7.33,700,8.5,77.4,15,B,small_business,MORTGAGE,Ontario,Current,0
C100874,48,114005,25717,11.28,631,22.3,76.7,3,D,vacation,RENT,West,Late (31-120 days),1
C100875,40,67969,10579,16.83,619,22.6,53.2,5,F,debt_consolidation,RENT,Prairies,Charged Off,1
C100876,22,77666,23570,6.81,850,18.9,56.5,10,B,debt_consolidation,OWN,West,Current,0
C100877,25,56268,24247,7.57,748,12.9,42.3,15,B,debt_consolidation,OWN,Ontario,Current,0
C100878,24,51875,20205,11.35,716,29.2,18.7,3,D,debt_consolidation,RENT,Prairies,Current,0
C100879,61,55475,25920,10.97,726,17.3,72.9,11,C,credit_card,RENT,Ontario,Current,0
C100880,35,32137,19317,9.81,761,30.4,63.2,14,C,major_purchase,MORTGAGE,West,Current,0
C100881,40,57551,19403,13.26,648,14.0,51.8,10,D,credit_card,RENT,Ontario,Current,0
C100882,53,68406,18849,14.62,501,27.7,42.5,6,F,home_improvement,MORTGAGE,Ontario,Late (31-120 days),1
C100883,51,137683,3872,9.94,670,17.6,39.9,3,C,credit_card,MORTGAGE,West,Current,0
C100884,24,62237,17437,7.31,747,14.2,11.3,4,B,debt_consolidation,RENT,West,Current,0
C100885,64,25000,13322,6.53,649,20.9,69.3,0,B,major_purchase,RENT,Prairies,Current,0
C100886,33,57395,9695,7.92,692,14.4,19.8,2,B,home_improvement,RENT,Ontario,Current,0
C100887,57,205413,28038,8.08,686,1.0,54.3,7,A,credit_card,OWN,Atlantic,Current,0
C100888,60,88421,21529,5.0,807,1.0,23.9,2,A,medical,RENT,West,Current,0
C100889,46,41569,17791,11.85,699,28.4,22.4,0,D,credit_card,MORTGAGE,Ontario,Current,0
C100890,28,78120,14046,6.43,738,25.1,49.1,11,B,debt_consolidation,RENT,Ontario,Current,0
C100891,46,42877,20073,16.25,626,37.2,48.2,1,G,credit_card,MORTGAGE,Ontario,Charged Off,1
C100892,32,32558,24940,7.06,700,16.4,63.1,2,B,home_improvement,RENT,Ontario,Current,0
C100893,60,51187,12211,5.46,735,6.0,22.3,9,A,credit_card,RENT,Atlantic,Current,0
C100894,56,62392,17966,11.51,593,16.6,43.3,14,D,major_purchase,MORTGAGE,Ontario,Current,0
C100895,59,25785,24076,15.73,494,22.6,22.2,11,F,credit_card,MORTGAGE,Ontario,Charged Off,1
C100896,59,35699,4448,6.02,710,9.5,7.8,0,B,credit_card,RENT,Prairies,Current,0
C100897,29,60153,17597,7.25,720,28.0,78.7,2,B,major_purchase,RENT,Ontario,Current,0
C100898,22,49827,14995,8.6,769,32.2,79.8,11,B,credit_card,OWN,Atlantic,Current,0
C100899,50,71515,17063,8.37,766,21.3,44.2,11,C,credit_card,RENT,Atlantic,Current,0
C100900,49,34662,14489,9.57,766,17.9,27.7,6,C,debt_consolidation,RENT,Prairies,Current,0
C100901,61,82566,18963,8.35,647,7.4,47.0,15,B,credit_card,RENT,Ontario,Current,0
C100902,50,35147,31465,5.06,705,25.8,63.3,14,A,credit_card,RENT,West,Current,0
C100903,58,125396,15733,10.41,706,18.5,38.2,11,C,debt_consolidation,MORTGAGE,Ontario,Current,0
C100904,37,27665,20042,16.17,731,22.0,49.7,11,G,credit_card,MORTGAGE,Prairies,Current,0
C100905,26,36620,31963,13.07,739,22.9,44.5,12,D,debt_consolidation,MORTGAGE,Ontario,Current,0
C100906,22,72245,14150,10.44,742,13.9,34.3,2,C,debt_consolidation,MORTGAGE,Prairies,Current,0
C100907,41,126615,30703,6.07,703,16.0,38.3,11,A,credit_card,RENT,West,Current,0
C100908,21,68994,18037,9.35,653,6.4,57.2,15,B,debt_consolidation,MORTGAGE,West,Current,0
C100909,45,77133,30473,7.6,745,24.1,26.7,3,B,home_improvement,RENT,West,Current,0
C100910,39,60349,23251,13.26,575,20.3,66.5,0,E,home_improvement,RENT,Prairies,Current,0
C100911,33,37727,20150,17.65,601,30.6,47.8,5,F,debt_consolidation,MORTGAGE,Ontario,Charged Off,1
C100912,48,48023,17541,18.21,608,21.1,58.0,4,F,debt_consolidation,RENT,Ontario,Current,0
C100913,52,34705,13632,17.17,680,23.0,74.6,15,G,credit_card,RENT,Ontario,Current,0
C100914,22,33677,18531,17.86,572,15.5,55.6,7,G,debt_consolidation,RENT,Ontario,Charged Off,1
C100915,43,71739,24282,19.25,458,29.3,84.7,10,G,credit_card,MORTGAGE,Prairies,Charged Off,1
C100916,65,36119,17908,5.91,752,8.9,11.4,15,A,small_business,RENT,Ontario,Current,0
C100917,34,69134,15784,6.71,686,11.6,40.7,12,A,home_improvement,MORTGAGE,Ontario,Current,0
C100918,57,33329,16245,8.94,704,16.5,48.2,11,B,credit_card,MORTGAGE,West,Current,0
C100919,36,68417,24947,9.33,675,18.8,84.7,15,C,medical,MORTGAGE,Ontario,Current,0
C100920,33,48055,26576,6.5,709,3.1,12.0,11,A,debt_consolidation,RENT,Ontario,Current,0
C100921,61,112755,13330,13.99,679,19.4,48.0,3,E,major_purchase,MORTGAGE,Ontario,Current,0
C100922,37,69264,13320,10.54,574,25.1,84.7,11,D,major_purchase,RENT,Ontario,Current,0
C100923,61,104412,20656,8.81,652,15.4,37.9,5,C,credit_card,OWN,West,Current,0
C100924,51,42615,28693,5.22,762,13.4,39.0,5,A,debt_consolidation,MORTGAGE,Ontario,Current,0
C100925,59,61406,26022,9.11,668,17.6,56.6,10,B,debt_consolidation,RENT,West,Current,0
C100926,59,38504,9237,7.15,636,14.1,56.7,5,A,medical,MORTGAGE,Atlantic,Current,0
C100927,63,49706,16151,14.9,673,13.8,78.4,0,E,debt_consolidation,MORTGAGE,West,Current,0
C100928,47,53213,11486,10.53,742,17.7,52.6,15,C,major_purchase,MORTGAGE,Ontario,Current,0
C100929,65,43190,16127,12.5,656,26.5,75.6,9,D,credit_card,RENT,Ontario,Current,0
C100930,23,34649,29231,8.33,594,9.1,50.4,10,B,credit_card,MORTGAGE,Prairies,Current,0
C100931,44,31695,8042,8.49,741,13.9,31.3,12,B,home_improvement,MORTGAGE,Prairies,Current,0
C100932,39,25000,6668,10.57,589,8.3,53.2,10,C,debt_consolidation,OWN,West,Current,0
C100933,25,37222,12200,12.31,653,27.6,31.1,9,E,credit_card,RENT,Ontario,Current,0
C100934,62,79409,20011,13.05,587,20.4,66.1,12,E,medical,MORTGAGE,Atlantic,Current,0
C100935,58,29164,22345,6.77,638,10.5,46.2,4,B,debt_consolidation,MORTGAGE,Prairies,Current,0
C100936,56,32349,21062,17.33,590,23.1,45.1,13,F,medical,MORTGAGE,Ontario,Late (31-120 days),1
C100937,50,134041,26230,7.98,714,6.6,55.8,11,A,vacation,MORTGAGE,Atlantic,Current,0
C100938,49,44962,5658,13.4,579,15.3,37.5,2,F,debt_consolidation,RENT,Ontario,Charged Off,1
C100939,38,69180,26318,7.88,756,4.8,57.2,2,A,credit_card,MORTGAGE,Ontario,Current,0
C100940,53,79941,15815,8.1,677,9.0,41.3,14,B,debt_consolidation,RENT,Prairies,Current,0
C100941,66,80671,23120,15.22,690,30.5,69.7,14,E,home_improvement,RENT,Prairies,Current,0
C100942,32,30181,8736,6.61,739,9.9,37.7,15,A,vacation,MORTGAGE,West,Current,0
C100943,36,53961,18035,11.73,642,21.3,64.2,1,C,major_purchase,RENT,West,Current,0
C100944,26,28906,19654,10.25,632,12.1,56.9,14,C,medical,RENT,Ontario,Current,0
C100945,63,180024,26090,6.36,611,21.8,68.8,13,B,debt_consolidation,RENT,Ontario,Current,0
C100946,45,29211,6903,11.87,674,12.3,52.1,12,D,credit_card,MORTGAGE,West,Current,0
C100947,48,37364,18215,14.62,616,21.3,25.1,7,E,debt_consolidation,OWN,Atlantic,Current,0
C100948,33,37486,10403,15.74,484,22.9,84.2,8,F,major_purchase,MORTGAGE,Prairies,Current,0
C100949,22,30531,21538,8.79,673,32.8,48.7,6,B,debt_consolidation,RENT,Prairies,Current,0
C100950,58,110047,23441,9.92,630,22.4,68.0,0,C,debt_consolidation,MORTGAGE,Atlantic,Current,0
C100951,61,178100,27010,7.29,789,12.3,53.0,8,B,debt_consolidation,RENT,Atlantic,Current,0
C100952,37,48335,14255,6.7,608,21.3,41.7,3,B,debt_consolidation,OTHER,Ontario,Current,0
C100953,56,33051,24491,5.53,645,30.0,36.1,3,A,debt_consolidation,MORTGAGE,Prairies,Current,0
C100954,47,25000,27526,16.25,675,11.1,61.9,0,F,debt_consolidation,RENT,West,Current,0
C100955,51,53645,6497,13.65,689,16.6,43.5,7,F,major_purchase,MORTGAGE,Prairies,Current,0
C100956,29,51929,22286,13.06,595,19.3,73.6,0,E,small_business,RENT,Ontario,Current,0
C100957,49,44664,24710,7.6,645,15.1,49.4,13,C,debt_consolidation,MORTGAGE,Prairies,Current,0
C100958,28,66146,16189,9.26,714,15.7,65.3,14,C,small_business,RENT,Ontario,Current,0
C100959,31,71527,9525,11.44,552,8.9,68.0,12,C,credit_card,OWN,West,Current,0
C100960,37,69244,24601,8.58,578,27.8,63.4,4,C,small_business,MORTGAGE,Ontario,Current,0
C100961,31,51935,9603,10.84,665,8.0,44.2,2,C,debt_consolidation,OWN,Prairies,Current,0
C100962,63,36471,16752,9.42,809,13.6,43.1,8,A,credit_card,OWN,Ontario,Current,0
C100963,22,80791,17719,7.74,700,22.3,69.5,10,A,credit_card,RENT,Ontario,Current,0
C100964,63,60212,23009,18.16,598,23.8,55.5,0,G,debt_consolidation,MORTGAGE,Atlantic,Charged Off,1
C100965,28,89300,13614,11.03,742,11.1,54.1,13,C,credit_card,OWN,Atlantic,Current,0
C100966,61,85437,13208,16.36,708,14.6,48.2,7,G,small_business,RENT,Ontario,Charged Off,1
C100967,36,31578,18692,5.0,692,13.4,50.9,13,A,small_business,RENT,West,Current,0
C100968,64,31401,25045,10.03,679,12.7,80.8,1,C,credit_card,RENT,Atlantic,Current,0
C100969,46,42617,34012,8.48,802,17.9,61.1,6,B,credit_card,RENT,Atlantic,Current,0
C100970,44,37223,7448,9.31,618,6.7,56.3,7,B,small_business,OWN,Atlantic,Current,0
C100971,27,84109,20207,5.32,781,20.7,45.1,0,A,debt_consolidation,MORTGAGE,Ontario,Current,0
C100972,41,70129,10394,6.23,668,15.8,38.0,11,A,debt_consolidation,MORTGAGE,West,Current,0
C100973,47,98187,25132,16.19,620,23.8,51.6,14,F,credit_card,OWN,Ontario,Current,0
C100974,67,71569,11430,7.84,689,26.6,54.5,8,B,debt_consolidation,RENT,Prairies,Current,0
C100975,33,65768,13277,11.91,605,16.4,71.2,6,D,credit_card,MORTGAGE,Prairies,Current,0
C100976,24,102732,13875,8.97,626,12.9,67.7,10,C,debt_consolidation,RENT,Prairies,Current,0
C100977,32,73967,17467,10.34,695,14.2,28.5,5,C,credit_card,RENT,Ontario,Current,0
C100978,32,61737,20262,10.23,735,16.7,62.7,5,C,home_improvement,RENT,Prairies,Current,0
C100979,65,116565,21386,7.47,695,15.9,46.8,12,B,small_business,RENT,Ontario,Current,0
C100980,28,63059,17960,18.8,596,18.2,38.9,9,G,home_improvement,RENT,Ontario,Current,0
C100981,67,52211,8691,15.23,667,6.8,74.8,4,E,credit_card,MORTGAGE,Ontario,Current,0
C100982,26,41068,23095,12.81,605,15.6,82.3,6,D,medical,RENT,West,Current,0
C100983,59,82155,17629,8.75,721,20.5,51.0,13,C,small_business,RENT,Atlantic,Current,0
C100984,40,104472,26132,6.12,769,16.0,55.0,8,A,credit_card,MORTGAGE,Prairies,Current,0
C100985,23,58527,13046,14.91,757,30.9,57.1,1,F,debt_consolidation,RENT,Prairies,Late (31-120 days),1
C100986,49,107857,6784,8.12,681,30.2,74.7,13,B,home_improvement,MORTGAGE,Ontario,Current,0
C100987,55,25000,17762,5.0,699,20.3,61.2,11,A,credit_card,OWN,Prairies,Current,0
C100988,60,58399,27072,9.53,744,26.2,20.4,4,B,home_improvement,MORTGAGE,Ontario,Current,0
C100989,29,58804,19127,14.94,681,26.4,85.8,15,E,small_business,MORTGAGE,West,Current,0
C100990,50,43168,16602,13.38,629,31.5,73.1,15,D,medical,MORTGAGE,Atlantic,Current,0
C100991,47,175034,11908,13.26,636,32.5,44.2,15,D,medical,MORTGAGE,West,Current,0
C100992,41,58117,30304,13.68,666,27.7,32.3,6,E,home_improvement,OWN,Atlantic,Current,0
C100993,63,49837,10793,7.49,656,21.4,60.8,14,B,vacation,OWN,Ontario,Charged Off,1
C100994,40,60578,12922,18.09,591,21.1,52.1,12,F,medical,RENT,West,Late (31-120 days),1
C100995,38,25000,21990,9.8,685,17.7,55.2,13,C,debt_consolidation,MORTGAGE,Ontario,Current,0
C100996,45,42534,5008,10.37,713,17.1,60.3,8,D,home_improvement,MORTGAGE,Prairies,Current,0
C100997,64,93196,26922,7.21,691,19.3,38.6,4,A,debt_consolidation,RENT,Atlantic,Current,0
C100998,61,45115,22369,18.17,491,19.0,45.3,3,G,debt_consolidation,MORTGAGE,Ontario,Charged Off,1
C100999,54,41233,24295,9.81,597,15.2,63.5,15,B,debt_consolidation,MORTGAGE,Ontario,Current,0
C101000,24,107935,21907,6.29,655,1.0,42.1,8,A,credit_card,MORTGAGE,Prairies,Current,0
C101001,35,109438,16872,9.98,608,30.1,58.3,14,C,debt_consolidation,RENT,Atlantic,Charged Off,1
C101002,21,75557,10558,7.83,715,13.5,22.6,8,A,debt_consolidation,RENT,Ontario,Current,0
C101003,25,48786,17019,5.0,659,18.2,46.9,8,A,debt_consolidation,RENT,Ontario,Current,0
C101004,60,53757,11173,11.3,619,29.7,67.6,1,D,home_improvement,MORTGAGE,Prairies,Charged Off,1
C101005,59,41695,21403,6.94,659,18.6,62.3,6,B,major_purchase,OWN,Prairies,Current,0
C101006,25,38267,23647,13.37,590,32.6,43.0,8,F,vacation,OWN,Ontario,Charged Off,1
C101007,42,37422,28338,9.05,775,7.8,20.7,1,B,credit_card,RENT,Ontario,Current,0
C101008,34,45337,20602,11.33,694,36.3,48.8,2,D,debt_consolidation,RENT,Ontario,Current,0
C101009,24,37586,24472,11.09,681,25.6,59.7,9,C,major_purchase,MORTGAGE,Ontario,Current,0
C101010,38,29624,15920,12.47,633,21.0,60.9,3,D,debt_consolidation,MORTGAGE,Ontario,Current,0
C101011,25,66087,14652,10.73,656,28.0,42.4,11,C,vacation,MORTGAGE,Ontario,Current,0
C101012,55,66541,21316,9.45,698,9.8,53.5,7,C,home_improvement,RENT,Ontario,Current,0
C101013,66,128715,15295,17.08,624,22.0,81.4,6,G,credit_card,RENT,Prairies,Late (31-120 days),1
C101014,40,44323,19884,8.11,652,26.6,55.7,1,B,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101015,32,68408,10572,7.1,726,1.9,16.4,6,A,debt_consolidation,MORTGAGE,Prairies,Current,0
C101016,44,68921,11829,11.94,546,23.4,64.5,8,D,credit_card,RENT,Ontario,Current,0
C101017,66,53411,22448,13.16,648,24.7,89.1,9,E,credit_card,OWN,Atlantic,Current,0
C101018,28,83696,24207,5.0,766,28.8,19.3,4,A,major_purchase,MORTGAGE,Ontario,Current,0
C101019,53,84868,11100,10.24,665,6.9,51.5,0,C,home_improvement,OWN,Prairies,Current,0
C101020,25,69379,22694,15.34,714,33.8,42.8,14,F,credit_card,MORTGAGE,Ontario,Charged Off,1
C101021,35,53368,14271,11.91,610,15.6,57.2,15,D,debt_consolidation,MORTGAGE,West,Current,0
C101022,41,50976,18116,17.71,604,20.9,59.5,14,G,credit_card,OWN,West,Current,0
C101023,39,32355,27919,9.47,678,9.4,70.4,4,C,debt_consolidation,OWN,Ontario,Current,0
C101024,29,41662,23652,12.35,652,11.9,53.5,9,D,home_improvement,OWN,Ontario,Current,0
C101025,57,45256,23571,8.67,696,19.3,71.3,2,B,home_improvement,MORTGAGE,West,Current,0
C101026,52,36106,31362,18.36,620,14.7,52.5,14,F,major_purchase,MORTGAGE,Atlantic,Current,0
C101027,41,72982,13073,8.91,749,21.7,37.6,0,B,credit_card,RENT,Prairies,Current,0
C101028,40,102589,11099,13.91,734,14.9,33.1,7,D,debt_consolidation,RENT,Atlantic,Current,0
C101029,24,39790,12945,9.02,680,9.5,17.0,13,C,major_purchase,OWN,Ontario,Current,0
C101030,52,68019,16218,8.08,725,14.3,50.9,11,C,home_improvement,RENT,Atlantic,Current,0
C101031,31,37596,2000,11.98,619,21.9,91.7,13,D,home_improvement,MORTGAGE,Ontario,Current,0
C101032,35,52197,16548,11.03,722,16.1,54.4,7,C,credit_card,OWN,Atlantic,Current,0
C101033,61,43886,14188,16.84,572,22.7,71.0,1,F,major_purchase,OWN,Ontario,Charged Off,1
C101034,51,78500,23486,11.45,740,22.9,37.2,0,C,debt_consolidation,OWN,West,Current,0
C101035,53,44115,20467,8.96,780,27.1,36.9,2,D,credit_card,MORTGAGE,Prairies,Current,0
C101036,33,94395,13795,9.5,695,14.3,66.1,0,B,small_business,MORTGAGE,Ontario,Current,0
C101037,44,53607,22130,10.4,559,10.7,95.9,7,C,debt_consolidation,OTHER,West,Charged Off,1
C101038,21,44698,23063,8.15,650,18.5,78.9,0,C,major_purchase,RENT,Atlantic,Current,0
C101039,32,34065,12620,6.87,792,18.3,54.8,2,A,credit_card,RENT,West,Current,0
C101040,58,67100,14549,6.2,754,4.8,44.1,6,A,debt_consolidation,OWN,Atlantic,Current,0
C101041,43,89576,2422,12.46,672,13.3,54.1,11,D,debt_consolidation,MORTGAGE,Ontario,Current,0
C101042,50,67710,10365,13.2,713,14.5,33.4,10,D,major_purchase,MORTGAGE,Ontario,Current,0
C101043,58,163976,12803,12.52,685,18.0,23.2,0,D,small_business,RENT,Atlantic,Current,0
C101044,65,113937,18519,5.0,791,9.7,20.1,14,A,debt_consolidation,MORTGAGE,Prairies,Current,0
C101045,24,52136,11382,7.83,753,21.4,44.5,8,B,debt_consolidation,OWN,Ontario,Current,0
C101046,48,51890,14406,6.06,786,5.3,35.6,5,B,debt_consolidation,MORTGAGE,West,Current,0
C101047,67,73966,9423,14.78,656,9.9,25.2,6,E,debt_consolidation,RENT,Ontario,Current,0
C101048,30,41064,19198,15.68,686,18.7,48.5,13,E,small_business,MORTGAGE,Ontario,Current,0
C101049,61,101198,20980,6.51,685,15.3,43.5,7,B,debt_consolidation,OWN,Prairies,Current,0
C101050,48,70454,20817,11.19,625,9.3,33.1,3,D,debt_consolidation,OWN,West,Current,0
C101051,35,67199,18087,5.0,818,10.8,31.5,6,A,debt_consolidation,RENT,Prairies,Current,0
C101052,57,81563,7212,7.46,714,13.7,41.1,1,B,credit_card,MORTGAGE,West,Current,0
C101053,61,129998,13660,6.49,768,12.2,31.2,2,A,home_improvement,RENT,Ontario,Current,0
C101054,27,64662,15149,7.47,709,17.6,63.9,5,B,home_improvement,MORTGAGE,Prairies,Current,0
C101055,53,56905,15177,12.78,626,14.9,19.9,3,D,credit_card,RENT,Atlantic,Current,0
C101056,65,118057,18525,17.28,615,32.8,19.3,5,F,vacation,MORTGAGE,Atlantic,Current,0
C101057,52,92540,27979,9.32,781,19.9,41.3,1,B,credit_card,MORTGAGE,Atlantic,Current,0
C101058,46,51821,23685,8.66,711,12.4,48.8,9,C,major_purchase,RENT,Ontario,Current,0
C101059,27,60014,11087,13.66,564,20.2,66.6,1,D,home_improvement,RENT,Prairies,Current,0
C101060,42,65377,22749,19.76,580,24.9,48.3,3,G,debt_consolidation,RENT,Ontario,Charged Off,1
C101061,63,70461,22482,13.86,756,28.0,26.8,15,D,major_purchase,RENT,Ontario,Current,0
C101062,58,32517,12358,7.81,690,12.3,48.7,0,B,credit_card,MORTGAGE,Atlantic,Current,0
C101063,42,29908,23942,11.1,559,24.9,51.8,4,D,home_improvement,RENT,Prairies,Current,0
C101064,35,40162,16877,6.82,806,16.8,67.1,8,B,debt_consolidation,RENT,West,Current,0
C101065,58,38788,8130,16.68,630,34.4,48.0,4,G,credit_card,OTHER,Atlantic,Current,0
C101066,66,44814,21186,8.01,698,25.5,47.2,5,B,major_purchase,RENT,Ontario,Current,0
C101067,35,79668,19519,13.02,638,20.9,97.7,2,D,debt_consolidation,OWN,West,Charged Off,1
C101068,59,55491,16406,7.57,784,13.2,37.5,6,A,debt_consolidation,MORTGAGE,Ontario,Current,0
C101069,35,65407,17738,9.42,650,21.5,62.2,12,C,debt_consolidation,MORTGAGE,West,Current,0
C101070,59,34512,12966,15.95,677,21.2,61.6,9,F,credit_card,MORTGAGE,Ontario,Current,0
C101071,66,48643,22271,11.87,688,31.3,62.2,14,D,major_purchase,RENT,Prairies,Current,0
C101072,52,77985,17696,9.24,693,18.5,53.8,11,C,home_improvement,OWN,Prairies,Current,0
C101073,44,78255,19165,16.88,622,19.7,58.0,12,F,medical,MORTGAGE,West,Current,0
C101074,35,43215,20500,14.44,626,17.8,56.0,6,E,credit_card,RENT,Prairies,Current,0
C101075,23,64392,9918,8.17,760,8.0,32.6,9,B,credit_card,MORTGAGE,Ontario,Current,0
