order_id,order_date,product_category,sub_category,product_name,region,customer_segment,sales,profit,quantity,discount
O401637,2023-12-18,Office Supplies,Appliances,Appliances Lite,Central,Corporate,273.19,51.71,7,0.05
O401638,2024-01-05,Furniture,Tables,Tables Plus,West,Consumer,1838.97,225.48,4,0.05
O401639,2024-12-25,Furniture,Tables,Tables Standard,West,Home Office,1430.3,196.41,4,0.05
O401640,2024-02-05,Technology,Phones,Phones Lite,Atlantic,Home Office,1045.21,383.08,7,0.0
O401641,2023-07-17,Technology,Phones,Phones Pro,East,Corporate,1016.42,254.04,2,0.0
O401642,2023-01-06,Furniture,Furnishings,Furnishings Standard,Atlantic,Consumer,572.95,-22.97,2,0.2
O401643,2023-07-06,Office Supplies,Binders,Binders Max,East,Corporate,254.16,45.26,2,0.3
O401644,2023-05-07,Office Supplies,Appliances,Appliances Plus,Central,Corporate,962.05,81.13,5,0.0
O401645,2023-04-14,Furniture,Furnishings,Furnishings Pro,East,Consumer,3066.27,69.95,7,0.15
O401646,2025-03-05,Office Supplies,Appliances,Appliances Max,West,Consumer,325.0,74.32,3,0.0
O401647,2023-12-20,Technology,Copiers,Copiers Plus,East,Consumer,3146.85,358.11,7,0.1
O401648,2025-03-10,Office Supplies,Storage,Storage Pro,Atlantic,Consumer,399.3,93.47,4,0.0
O401649,2024-02-16,Technology,Machines,Machines Standard,East,Corporate,1127.66,193.46,2,0.0
O401650,2023-06-25,Technology,Copiers,Copiers Lite,East,Home Office,680.08,149.1,7,0.05
O401651,2023-04-27,Office Supplies,Storage,Storage Plus,Central,Consumer,282.34,34.13,5,0.15
O401652,2024-08-30,Furniture,Tables,Tables Standard,Central,Corporate,999.11,89.14,4,0.05
O401653,2023-04-02,Office Supplies,Appliances,Appliances Max,Central,Corporate,199.7,46.64,2,0.15
O401654,2023-02-11,Office Supplies,Paper,Paper Pro,East,Consumer,507.46,136.21,4,0.0
O401655,2023-11-09,Technology,Copiers,Copiers Standard,East,Corporate,1093.19,132.83,2,0.1
O401656,2023-09-10,Technology,Phones,Phones Standard,East,Consumer,973.32,198.18,3,0.0
O401657,2023-07-06,Furniture,Bookcases,Bookcases Lite,Atlantic,Consumer,1188.61,253.93,7,0.0
O401658,2024-02-16,Furniture,Chairs,Chairs Max,Atlantic,Consumer,1781.88,45.92,7,0.05
O401659,2024-04-04,Furniture,Chairs,Chairs Standard,Central,Home Office,732.73,48.09,3,0.0
O401660,2023-12-14,Technology,Accessories,Accessories Plus,West,Home Office,1278.37,97.5,3,0.15
O401661,2024-02-24,Technology,Copiers,Copiers Pro,Atlantic,Corporate,1159.52,163.33,2,0.1
O401662,2024-06-18,Furniture,Furnishings,Furnishings Lite,West,Corporate,838.26,99.27,2,0.1
O401663,2023-05-10,Technology,Copiers,Copiers Standard,West,Corporate,2320.59,328.96,4,0.0
O401664,2023-10-23,Furniture,Bookcases,Bookcases Pro,East,Consumer,1737.42,126.69,7,0.0
O401665,2023-01-11,Technology,Phones,Phones Max,Central,Consumer,2139.61,137.83,6,0.1
O401666,2025-02-14,Office Supplies,Binders,Binders Lite,West,Consumer,413.5,71.49,3,0.0
O401667,2024-05-30,Office Supplies,Binders,Binders Plus,East,Consumer,525.8,98.44,6,0.0
O401668,2024-10-04,Technology,Phones,Phones Lite,Central,Home Office,1281.65,92.06,4,0.0
O401669,2024-09-10,Office Supplies,Paper,Paper Pro,Central,Corporate,542.91,49.91,5,0.2
O401670,2023-01-05,Furniture,Bookcases,Bookcases Standard,West,Corporate,307.72,13.09,2,0.05
O401671,2024-01-26,Furniture,Chairs,Chairs Pro,West,Home Office,2571.29,287.48,6,0.0
O401672,2024-11-26,Technology,Accessories,Accessories Plus,Central,Corporate,1371.71,329.08,4,0.05
O401673,2024-04-05,Furniture,Bookcases,Bookcases Pro,West,Corporate,1769.52,-105.59,6,0.2
O401674,2024-04-23,Office Supplies,Binders,Binders Lite,West,Corporate,257.37,69.67,2,0.0
O401675,2025-02-08,Technology,Copiers,Copiers Lite,Atlantic,Consumer,4230.56,1114.26,7,0.0
O401676,2024-08-22,Office Supplies,Paper,Paper Pro,Central,Consumer,64.29,7.6,3,0.3
O401677,2024-09-06,Technology,Machines,Machines Max,East,Corporate,2421.14,235.14,5,0.2
O401678,2024-10-01,Furniture,Tables,Tables Max,Central,Consumer,1599.61,217.07,4,0.1
O401679,2023-09-25,Furniture,Bookcases,Bookcases Standard,Central,Corporate,1702.57,258.19,5,0.0
O401680,2025-02-17,Technology,Machines,Machines Lite,East,Home Office,993.26,233.95,2,0.0
O401681,2024-11-11,Technology,Copiers,Copiers Plus,Central,Home Office,2842.94,244.3,7,0.2
O401682,2023-01-27,Furniture,Bookcases,Bookcases Lite,Central,Consumer,382.02,6.49,2,0.1
O401683,2024-03-14,Furniture,Bookcases,Bookcases Standard,West,Consumer,900.24,137.91,3,0.05
O401684,2023-07-17,Office Supplies,Paper,Paper Plus,East,Home Office,629.52,220.64,4,0.0
O401685,2024-02-22,Office Supplies,Storage,Storage Max,East,Home Office,179.68,36.47,4,0.0
O401686,2024-10-08,Office Supplies,Paper,Paper Lite,Central,Consumer,237.63,34.72,2,0.15
O401687,2024-07-07,Office Supplies,Paper,Paper Pro,Central,Home Office,779.04,136.8,7,0.1
O401688,2024-10-01,Technology,Machines,Machines Standard,Central,Home Office,2433.05,198.41,5,0.05
O401689,2023-12-10,Office Supplies,Paper,Paper Lite,East,Consumer,419.45,53.52,7,0.1
O401690,2023-03-03,Office Supplies,Storage,Storage Standard,East,Consumer,226.35,36.27,3,0.15
O401691,2024-12-05,Furniture,Chairs,Chairs Pro,Central,Home Office,428.0,27.95,3,0.1
O401692,2023-03-05,Office Supplies,Paper,Paper Max,East,Corporate,243.64,53.8,4,0.0
O401693,2023-05-14,Furniture,Bookcases,Bookcases Plus,Atlantic,Corporate,1400.54,-40.16,5,0.3
O401694,2024-08-01,Technology,Copiers,Copiers Pro,East,Home Office,666.87,116.16,2,0.0
O401695,2023-12-04,Technology,Accessories,Accessories Lite,East,Home Office,1742.21,159.78,6,0.1
O401696,2024-01-17,Technology,Phones,Phones Plus,Central,Consumer,4062.25,819.54,7,0.0
O401697,2023-02-21,Furniture,Bookcases,Bookcases Standard,Central,Consumer,927.29,56.96,4,0.15
O401698,2023-05-17,Office Supplies,Paper,Paper Max,East,Home Office,433.29,54.59,3,0.1
O401699,2024-07-18,Technology,Machines,Machines Standard,East,Consumer,797.22,160.03,3,0.0
O401700,2024-03-28,Technology,Phones,Phones Pro,Central,Consumer,332.19,32.83,1,0.1
O401701,2023-08-05,Technology,Copiers,Copiers Lite,East,Home Office,258.18,41.99,1,0.1
O401702,2023-11-17,Office Supplies,Paper,Paper Lite,Central,Corporate,407.58,78.6,3,0.05
O401703,2023-12-07,Office Supplies,Paper,Paper Lite,Central,Consumer,222.62,53.36,2,0.0
O401704,2025-01-08,Technology,Copiers,Copiers Plus,West,Consumer,1582.43,298.76,3,0.0
O401705,2024-12-10,Office Supplies,Storage,Storage Lite,Central,Home Office,265.48,17.84,3,0.3
O401706,2024-01-19,Office Supplies,Binders,Binders Standard,West,Consumer,76.54,18.09,2,0.0
O401707,2023-05-30,Office Supplies,Storage,Storage Max,Central,Consumer,310.39,73.6,3,0.05
O401708,2024-03-30,Office Supplies,Binders,Binders Pro,West,Home Office,52.74,10.6,1,0.05
O401709,2023-01-02,Furniture,Furnishings,Furnishings Standard,East,Corporate,1772.74,89.01,6,0.15
O401710,2024-06-01,Technology,Phones,Phones Max,West,Consumer,2257.25,253.5,5,0.1
O401711,2024-04-07,Office Supplies,Appliances,Appliances Standard,East,Corporate,251.05,13.57,2,0.15
O401712,2024-12-20,Office Supplies,Paper,Paper Standard,Central,Consumer,206.71,35.49,2,0.1
O401713,2023-12-17,Technology,Accessories,Accessories Pro,East,Consumer,162.07,10.81,1,0.1
O401714,2024-03-25,Office Supplies,Binders,Binders Lite,East,Home Office,180.32,7.52,2,0.3
O401715,2023-02-13,Furniture,Furnishings,Furnishings Plus,Atlantic,Corporate,1505.24,2.56,5,0.15
O401716,2024-10-21,Furniture,Bookcases,Bookcases Pro,West,Corporate,246.66,2.25,1,0.15
O401717,2023-08-25,Office Supplies,Binders,Binders Lite,East,Consumer,105.05,11.79,1,0.15
O401718,2024-08-28,Technology,Phones,Phones Standard,East,Consumer,541.4,97.06,4,0.05
O401719,2023-07-11,Furniture,Tables,Tables Plus,Central,Consumer,1998.27,173.12,7,0.1
O401720,2023-10-06,Technology,Accessories,Accessories Plus,West,Consumer,1454.64,197.17,4,0.1
O401721,2023-07-28,Technology,Phones,Phones Lite,East,Corporate,386.77,54.33,2,0.2
O401722,2024-12-19,Furniture,Tables,Tables Lite,Central,Corporate,1542.73,189.64,6,0.3
O401723,2024-09-23,Furniture,Tables,Tables Pro,East,Corporate,1384.41,132.03,6,0.1
O401724,2024-07-17,Furniture,Furnishings,Furnishings Pro,Atlantic,Consumer,1808.24,208.68,6,0.1
O401725,2023-09-01,Technology,Accessories,Accessories Pro,West,Corporate,1401.46,236.87,3,0.05
O401726,2024-08-09,Furniture,Chairs,Chairs Lite,West,Consumer,276.54,14.49,1,0.2
O401727,2024-01-27,Technology,Phones,Phones Plus,East,Corporate,1326.28,31.54,7,0.15
O401728,2024-07-25,Technology,Machines,Machines Plus,West,Home Office,2035.81,-112.44,7,0.2
O401729,2023-08-01,Office Supplies,Binders,Binders Pro,East,Corporate,753.97,48.48,4,0.1
O401730,2024-03-07,Office Supplies,Binders,Binders Lite,West,Consumer,910.92,103.64,6,0.15
O401731,2025-01-30,Furniture,Chairs,Chairs Plus,East,Corporate,2803.82,528.08,7,0.0
O401732,2023-03-04,Office Supplies,Binders,Binders Pro,Atlantic,Consumer,118.37,21.63,1,0.1
O401733,2024-09-11,Furniture,Furnishings,Furnishings Plus,Atlantic,Consumer,770.63,58.16,4,0.05
O401734,2024-07-12,Technology,Machines,Machines Pro,East,Consumer,2495.71,395.5,7,0.1
O401735,2023-12-05,Furniture,Bookcases,Bookcases Max,West,Consumer,1254.79,141.36,5,0.05
O401736,2024-12-28,Office Supplies,Binders,Binders Plus,Atlantic,Consumer,110.62,14.08,1,0.05
O401737,2024-08-04,Office Supplies,Storage,Storage Standard,East,Consumer,50.36,8.48,1,0.15
O401738,2024-02-27,Office Supplies,Appliances,Appliances Plus,Central,Corporate,432.24,91.47,3,0.1
O401739,2023-09-09,Office Supplies,Appliances,Appliances Plus,Central,Consumer,28.67,9.32,4,0.0
O401740,2024-07-03,Technology,Copiers,Copiers Standard,East,Corporate,464.1,46.88,1,0.15
O401741,2023-03-07,Office Supplies,Storage,Storage Pro,East,Consumer,313.6,95.55,2,0.0
O401742,2023-07-25,Office Supplies,Paper,Paper Max,Atlantic,Consumer,827.36,144.59,4,0.05
O401743,2023-12-11,Furniture,Chairs,Chairs Plus,East,Consumer,1612.52,340.76,6,0.05
O401744,2023-06-29,Furniture,Furnishings,Furnishings Plus,Central,Consumer,1014.33,91.54,4,0.0
O401745,2024-03-27,Furniture,Furnishings,Furnishings Lite,Atlantic,Consumer,1033.78,53.89,4,0.2
O401746,2024-11-28,Technology,Copiers,Copiers Standard,East,Corporate,2712.38,391.48,6,0.1
O401747,2023-10-07,Technology,Accessories,Accessories Lite,Atlantic,Consumer,1830.31,374.28,5,0.1
O401748,2023-11-22,Furniture,Furnishings,Furnishings Plus,East,Corporate,326.95,45.03,2,0.1
O401749,2023-11-18,Technology,Accessories,Accessories Pro,Atlantic,Consumer,954.0,98.15,2,0.05
O401750,2024-08-02,Technology,Accessories,Accessories Max,East,Corporate,377.91,42.77,1,0.1
O401751,2024-07-25,Technology,Machines,Machines Pro,West,Consumer,231.03,48.82,1,0.15
O401752,2023-07-07,Office Supplies,Appliances,Appliances Pro,Central,Home Office,279.49,48.9,6,0.1
O401753,2024-12-17,Technology,Phones,Phones Plus,Atlantic,Consumer,3718.92,727.78,5,0.05
O401754,2024-06-01,Office Supplies,Paper,Paper Pro,Central,Home Office,774.73,128.98,5,0.0
O401755,2024-12-16,Furniture,Tables,Tables Max,Central,Consumer,1482.77,159.7,4,0.0
O401756,2024-12-01,Technology,Phones,Phones Pro,Atlantic,Corporate,403.1,58.27,1,0.0
O401757,2024-04-05,Technology,Machines,Machines Plus,East,Consumer,1329.64,201.17,3,0.15
O401758,2024-07-16,Technology,Machines,Machines Max,Atlantic,Consumer,504.1,96.73,2,0.05
O401759,2024-05-18,Furniture,Bookcases,Bookcases Max,West,Consumer,1973.23,209.52,7,0.15
O401760,2024-05-02,Technology,Copiers,Copiers Standard,West,Consumer,1230.44,93.19,3,0.1
O401761,2024-03-02,Office Supplies,Paper,Paper Pro,West,Consumer,73.0,16.24,1,0.05
O401762,2023-07-04,Furniture,Furnishings,Furnishings Max,Atlantic,Corporate,537.6,38.17,2,0.1
O401763,2023-10-24,Furniture,Furnishings,Furnishings Max,West,Consumer,1326.08,-2.96,5,0.0
O401764,2024-07-18,Furniture,Bookcases,Bookcases Standard,East,Corporate,635.91,-4.35,4,0.3
O401765,2024-08-13,Office Supplies,Appliances,Appliances Pro,West,Consumer,92.5,24.01,1,0.05
O401766,2024-01-09,Office Supplies,Binders,Binders Standard,West,Corporate,123.2,27.54,3,0.15
O401767,2023-03-30,Furniture,Furnishings,Furnishings Plus,Central,Corporate,2126.57,251.43,5,0.0
O401768,2023-04-18,Furniture,Tables,Tables Plus,West,Consumer,1822.15,248.68,4,0.05
O401769,2024-12-16,Office Supplies,Binders,Binders Pro,Atlantic,Corporate,291.94,57.59,4,0.1
O401770,2023-04-11,Office Supplies,Appliances,Appliances Standard,Atlantic,Consumer,791.44,124.25,5,0.05
O401771,2023-08-15,Office Supplies,Appliances,Appliances Max,Central,Consumer,676.34,101.56,6,0.05
O401772,2023-02-20,Office Supplies,Binders,Binders Pro,East,Corporate,340.78,65.64,3,0.05
O401773,2023-06-25,Furniture,Bookcases,Bookcases Max,Atlantic,Corporate,864.25,28.7,6,0.15
O401774,2024-11-02,Furniture,Furnishings,Furnishings Pro,East,Consumer,1571.76,116.96,7,0.1
O401775,2023-08-08,Furniture,Bookcases,Bookcases Standard,West,Consumer,367.81,36.45,1,0.0
O401776,2024-10-30,Office Supplies,Paper,Paper Plus,East,Corporate,474.21,109.36,6,0.0
O401777,2024-10-11,Office Supplies,Binders,Binders Pro,East,Consumer,124.39,2.07,2,0.3
O401778,2024-07-14,Furniture,Tables,Tables Plus,East,Home Office,254.87,50.0,1,0.0
O401779,2023-08-04,Furniture,Bookcases,Bookcases Max,East,Home Office,10.0,-0.21,2,0.1
O401780,2025-03-08,Office Supplies,Appliances,Appliances Max,Central,Consumer,936.51,202.24,7,0.0
O401781,2024-05-02,Technology,Phones,Phones Plus,Central,Consumer,2439.76,353.33,5,0.05
O401782,2024-09-07,Office Supplies,Binders,Binders Pro,West,Corporate,514.19,96.78,4,0.05
O401783,2023-10-02,Office Supplies,Appliances,Appliances Max,East,Corporate,223.44,6.21,2,0.3
O401784,2024-06-14,Technology,Machines,Machines Max,Central,Consumer,1277.02,69.53,4,0.1
O401785,2024-06-09,Technology,Copiers,Copiers Max,West,Home Office,2744.98,527.08,4,0.0
O401786,2024-04-22,Technology,Accessories,Accessories Max,West,Corporate,798.7,95.65,3,0.1
O401787,2024-04-18,Technology,Copiers,Copiers Plus,Central,Consumer,1548.01,308.4,4,0.0
O401788,2024-07-16,Furniture,Chairs,Chairs Max,East,Consumer,1319.66,-82.48,6,0.2
O401789,2025-03-09,Office Supplies,Binders,Binders Lite,West,Corporate,607.17,170.51,5,0.05
O401790,2024-11-26,Furniture,Bookcases,Bookcases Standard,East,Corporate,227.21,3.64,1,0.2
O401791,2023-09-06,Office Supplies,Paper,Paper Lite,East,Consumer,294.98,-2.09,3,0.15
O401792,2024-12-12,Technology,Phones,Phones Lite,West,Consumer,320.26,60.67,1,0.0
O401793,2023-10-07,Office Supplies,Storage,Storage Lite,Central,Consumer,497.76,23.1,7,0.3
O401794,2023-07-19,Furniture,Bookcases,Bookcases Lite,East,Consumer,141.92,-12.3,3,0.3
O401795,2023-06-09,Office Supplies,Appliances,Appliances Plus,West,Corporate,914.53,188.94,7,0.15
O401796,2024-07-16,Technology,Copiers,Copiers Pro,Atlantic,Consumer,512.56,103.27,2,0.05
O401797,2024-01-07,Office Supplies,Storage,Storage Lite,Central,Corporate,268.36,50.21,3,0.1
O401798,2024-10-24,Furniture,Bookcases,Bookcases Plus,Atlantic,Consumer,585.05,72.46,3,0.0
O401799,2024-10-31,Office Supplies,Binders,Binders Plus,West,Corporate,805.99,117.06,7,0.2
O401800,2024-03-06,Furniture,Tables,Tables Pro,East,Home Office,251.04,10.32,1,0.0
O401801,2023-06-18,Office Supplies,Paper,Paper Pro,Central,Consumer,88.66,13.71,6,0.15
O401802,2023-03-31,Furniture,Bookcases,Bookcases Max,Atlantic,Home Office,1446.96,154.65,5,0.15
O401803,2025-02-08,Technology,Accessories,Accessories Standard,Central,Corporate,434.22,35.61,2,0.3
O401804,2023-09-03,Office Supplies,Storage,Storage Max,Central,Home Office,606.99,56.13,6,0.15
O401805,2023-01-11,Technology,Copiers,Copiers Pro,Central,Consumer,1843.93,210.72,4,0.15
O401806,2023-11-14,Office Supplies,Paper,Paper Standard,West,Home Office,266.98,23.72,4,0.15
O401807,2024-10-06,Furniture,Tables,Tables Pro,Central,Consumer,822.09,64.0,3,0.1
O401808,2023-03-15,Office Supplies,Storage,Storage Lite,East,Consumer,262.77,47.93,3,0.0
O401809,2024-07-07,Furniture,Chairs,Chairs Lite,West,Home Office,1751.63,-128.75,6,0.3
O401810,2023-11-29,Furniture,Tables,Tables Lite,West,Home Office,2118.47,239.19,7,0.05
O401811,2024-12-25,Office Supplies,Binders,Binders Plus,West,Consumer,708.23,76.99,7,0.15
O401812,2023-12-26,Office Supplies,Paper,Paper Plus,West,Consumer,193.46,30.04,3,0.05
O401813,2024-02-22,Office Supplies,Storage,Storage Standard,West,Home Office,719.66,152.99,5,0.05
O401814,2024-01-01,Office Supplies,Binders,Binders Max,West,Corporate,1042.97,126.12,7,0.05
O401815,2024-06-28,Office Supplies,Storage,Storage Lite,Central,Consumer,307.38,16.57,5,0.3
O401816,2023-02-26,Office Supplies,Paper,Paper Max,East,Consumer,126.46,18.1,1,0.0
O401817,2023-02-09,Furniture,Chairs,Chairs Pro,West,Consumer,2018.51,4.54,6,0.1
O401818,2024-04-10,Technology,Machines,Machines Pro,Central,Consumer,2984.17,711.83,4,0.0
O401819,2023-11-12,Office Supplies,Storage,Storage Lite,West,Corporate,491.14,73.27,4,0.1
O401820,2023-05-14,Furniture,Tables,Tables Max,East,Consumer,278.96,9.52,1,0.1
O401821,2024-09-08,Office Supplies,Storage,Storage Lite,Atlantic,Corporate,453.85,119.16,4,0.0
O401822,2024-08-22,Office Supplies,Appliances,Appliances Pro,Central,Consumer,591.4,133.54,6,0.15
O401823,2023-03-29,Office Supplies,Binders,Binders Pro,Central,Corporate,517.57,81.56,4,0.15
O401824,2023-05-28,Furniture,Furnishings,Furnishings Max,Central,Consumer,364.31,34.99,2,0.15
O401825,2024-09-17,Office Supplies,Binders,Binders Standard,West,Corporate,811.78,95.32,6,0.15
O401826,2024-01-18,Furniture,Furnishings,Furnishings Lite,East,Home Office,571.1,70.08,4,0.0
O401827,2023-09-04,Technology,Accessories,Accessories Plus,East,Corporate,2330.78,303.86,5,0.1
O401828,2024-02-28,Office Supplies,Paper,Paper Max,East,Consumer,135.73,21.88,1,0.15
O401829,2023-10-10,Office Supplies,Appliances,Appliances Lite,Atlantic,Home Office,261.56,50.54,2,0.15
O401830,2023-03-16,Technology,Phones,Phones Standard,Central,Consumer,781.57,24.64,2,0.15
O401831,2024-06-01,Office Supplies,Binders,Binders Plus,Central,Consumer,122.93,15.43,1,0.1
O401832,2024-07-11,Office Supplies,Paper,Paper Plus,Central,Home Office,263.14,31.77,3,0.15
O401833,2023-03-04,Furniture,Furnishings,Furnishings Standard,Central,Consumer,451.06,-12.86,3,0.2
O401834,2023-07-19,Technology,Accessories,Accessories Max,East,Consumer,411.04,58.16,1,0.1
O401835,2024-05-14,Office Supplies,Storage,Storage Max,Atlantic,Home Office,614.49,141.87,5,0.0
O401836,2024-08-28,Technology,Accessories,Accessories Plus,Central,Consumer,1889.66,203.95,4,0.15
O401837,2024-12-31,Technology,Machines,Machines Max,Central,Corporate,1077.93,118.43,3,0.1
O401838,2024-04-28,Furniture,Furnishings,Furnishings Lite,West,Corporate,556.32,62.52,2,0.15
O401839,2023-03-17,Office Supplies,Appliances,Appliances Max,East,Consumer,376.4,77.47,3,0.05
O401840,2023-10-10,Office Supplies,Paper,Paper Pro,East,Consumer,288.08,61.21,2,0.0
O401841,2023-07-22,Office Supplies,Paper,Paper Plus,West,Consumer,951.05,141.07,7,0.15
O401842,2025-03-01,Office Supplies,Appliances,Appliances Standard,Central,Home Office,319.77,82.25,4,0.0
O401843,2023-01-11,Office Supplies,Storage,Storage Max,Atlantic,Corporate,993.99,204.46,7,0.05
O401844,2023-10-28,Office Supplies,Paper,Paper Lite,Central,Consumer,607.05,76.97,6,0.1
O401845,2024-02-19,Technology,Accessories,Accessories Max,West,Corporate,2057.86,551.8,4,0.0
O401846,2023-08-28,Furniture,Chairs,Chairs Standard,West,Corporate,1270.12,118.25,3,0.1
O401847,2024-08-07,Furniture,Chairs,Chairs Standard,East,Corporate,487.45,30.42,6,0.0
O401848,2023-04-16,Technology,Accessories,Accessories Plus,West,Consumer,1795.57,160.18,3,0.0
O401849,2025-01-11,Furniture,Furnishings,Furnishings Max,West,Consumer,832.04,3.69,4,0.3
O401850,2023-11-17,Technology,Copiers,Copiers Max,West,Consumer,794.47,154.63,3,0.1
O401851,2023-10-22,Technology,Phones,Phones Plus,East,Corporate,1244.9,65.48,5,0.3
O401852,2025-01-08,Furniture,Chairs,Chairs Pro,West,Consumer,178.28,17.94,1,0.1
O401853,2023-04-30,Technology,Machines,Machines Plus,West,Corporate,840.82,115.1,2,0.15
O401854,2024-01-11,Technology,Machines,Machines Lite,Atlantic,Home Office,1339.41,241.41,5,0.0
O401855,2023-01-24,Office Supplies,Appliances,Appliances Plus,Atlantic,Consumer,648.21,71.9,4,0.05
O401856,2024-02-14,Office Supplies,Appliances,Appliances Standard,Central,Consumer,708.04,113.33,5,0.05
O401857,2023-09-18,Office Supplies,Storage,Storage Pro,West,Consumer,647.7,168.23,5,0.0
O401858,2024-08-15,Technology,Accessories,Accessories Lite,West,Corporate,253.44,15.03,3,0.3
O401859,2024-02-14,Office Supplies,Storage,Storage Pro,East,Consumer,232.03,37.18,4,0.1
O401860,2024-05-15,Office Supplies,Storage,Storage Lite,Central,Home Office,104.97,14.97,1,0.1
O401861,2024-12-21,Technology,Machines,Machines Plus,Central,Consumer,2247.62,311.73,6,0.1
O401862,2025-01-30,Technology,Copiers,Copiers Plus,Central,Home Office,2232.61,363.57,4,0.0
O401863,2023-06-23,Furniture,Chairs,Chairs Standard,East,Consumer,10.0,0.16,2,0.2
O401864,2024-02-06,Furniture,Bookcases,Bookcases Standard,Atlantic,Home Office,819.47,62.78,4,0.1
O401865,2024-09-17,Technology,Copiers,Copiers Max,Central,Consumer,543.05,76.65,1,0.0
O401866,2023-04-12,Technology,Machines,Machines Standard,West,Consumer,1055.72,205.87,3,0.05
O401867,2024-01-20,Furniture,Chairs,Chairs Standard,East,Home Office,1815.07,202.86,7,0.0
O401868,2024-03-21,Furniture,Furnishings,Furnishings Pro,East,Consumer,364.7,34.42,3,0.1
O401869,2024-11-25,Furniture,Chairs,Chairs Lite,West,Corporate,1147.09,83.94,3,0.1
O401870,2023-03-12,Office Supplies,Storage,Storage Standard,East,Corporate,318.82,62.84,4,0.2
O401871,2024-11-21,Technology,Accessories,Accessories Pro,Central,Consumer,813.08,46.46,2,0.3
O401872,2023-07-10,Office Supplies,Binders,Binders Plus,East,Consumer,363.12,87.29,2,0.0
O401873,2024-11-17,Furniture,Tables,Tables Standard,Atlantic,Home Office,1811.64,251.03,4,0.0
O401874,2024-06-07,Office Supplies,Storage,Storage Standard,West,Corporate,474.55,106.39,5,0.2
O401875,2023-11-18,Office Supplies,Binders,Binders Plus,Atlantic,Home Office,179.4,30.1,2,0.1
O401876,2023-04-18,Office Supplies,Storage,Storage Lite,East,Corporate,183.93,37.37,2,0.05
O401877,2023-10-04,Office Supplies,Storage,Storage Max,Atlantic,Corporate,1094.42,191.79,6,0.1
O401878,2024-08-14,Office Supplies,Appliances,Appliances Pro,West,Corporate,422.18,40.83,4,0.05
O401879,2023-06-15,Office Supplies,Storage,Storage Max,East,Consumer,443.43,77.45,3,0.1
O401880,2024-06-19,Technology,Copiers,Copiers Plus,Atlantic,Home Office,2061.83,166.62,6,0.3
O401881,2023-07-02,Furniture,Furnishings,Furnishings Plus,West,Home Office,1671.7,160.05,7,0.1
O401882,2023-03-06,Office Supplies,Binders,Binders Max,Atlantic,Corporate,623.42,168.67,6,0.05
O401883,2024-05-07,Furniture,Furnishings,Furnishings Plus,East,Home Office,876.8,139.66,2,0.0
O401884,2024-10-11,Technology,Machines,Machines Lite,East,Consumer,2080.52,114.64,7,0.3
O401885,2025-02-08,Office Supplies,Appliances,Appliances Plus,Central,Consumer,272.54,58.44,3,0.1
O401886,2024-02-06,Office Supplies,Appliances,Appliances Max,West,Consumer,77.5,14.59,1,0.1
O401887,2024-04-29,Furniture,Furnishings,Furnishings Standard,Central,Corporate,1378.91,146.12,4,0.0
O401888,2024-06-29,Furniture,Bookcases,Bookcases Plus,West,Consumer,1422.2,19.3,7,0.2
O401889,2023-11-26,Technology,Machines,Machines Plus,Central,Consumer,481.94,17.28,1,0.05
O401890,2023-01-30,Furniture,Tables,Tables Plus,Central,Corporate,410.23,20.41,1,0.3
O401891,2023-07-13,Office Supplies,Binders,Binders Max,West,Consumer,141.76,29.78,1,0.0
O401892,2023-10-31,Technology,Phones,Phones Lite,West,Consumer,3905.66,401.61,6,0.05
O401893,2024-06-05,Furniture,Chairs,Chairs Pro,Central,Consumer,464.88,47.27,2,0.0
O401894,2023-09-01,Office Supplies,Storage,Storage Pro,West,Consumer,565.16,159.86,4,0.05
O401895,2023-06-18,Furniture,Tables,Tables Lite,Central,Consumer,312.37,-8.25,1,0.3
O401896,2024-12-25,Office Supplies,Appliances,Appliances Standard,Atlantic,Consumer,1183.38,245.96,7,0.05
O401897,2023-03-16,Furniture,Tables,Tables Pro,West,Consumer,2288.89,341.75,6,0.15
O401898,2024-09-22,Technology,Machines,Machines Standard,East,Consumer,1436.29,210.81,4,0.15
O401899,2023-03-16,Office Supplies,Appliances,Appliances Pro,Atlantic,Home Office,1046.55,189.0,7,0.05
O401900,2023-09-14,Technology,Accessories,Accessories Pro,Atlantic,Consumer,486.75,21.91,2,0.1
O401901,2024-11-11,Office Supplies,Storage,Storage Lite,West,Consumer,450.0,68.38,3,0.2
O401902,2024-11-04,Technology,Copiers,Copiers Max,Central,Corporate,1764.21,169.52,7,0.1
O401903,2023-11-02,Office Supplies,Appliances,Appliances Plus,West,Consumer,690.7,174.74,4,0.0
O401904,2023-01-15,Technology,Accessories,Accessories Standard,Central,Consumer,1376.16,106.78,3,0.2
O401905,2025-01-22,Office Supplies,Paper,Paper Lite,East,Corporate,736.03,140.17,5,0.1
O401906,2024-12-11,Office Supplies,Appliances,Appliances Standard,West,Consumer,1013.1,116.3,7,0.3
O401907,2024-02-02,Technology,Machines,Machines Plus,East,Home Office,517.23,22.52,1,0.1
O401908,2023-01-23,Furniture,Chairs,Chairs Standard,West,Consumer,1104.33,112.02,7,0.05
O401909,2024-07-07,Office Supplies,Binders,Binders Standard,East,Corporate,550.14,106.78,4,0.05
O401910,2024-09-18,Office Supplies,Appliances,Appliances Pro,East,Home Office,32.52,4.37,1,0.2
